,x,y,label
0,-7.541800832311066,8.831876026248857,0
1,7.064836354854482,8.793030035441328,1
2,5.5410942741114155,9.702515521135503,1
3,-9.658839989411616,9.75095825269237,0
4,-7.4141795383719185,10.225752694845697,0
5,6.287677765041143,9.096929777132578,1
6,4.899113805770851,10.825045566854385,1
7,-6.366391863807447,7.724759978350539,0
8,7.244725391497568,10.135340633672298,1
9,4.801692613506886,9.052389259019474,1
10,-6.6338609532541035,8.466440518423756,0
11,-7.319007055681603,9.606232133349799,0
12,-7.103277185012608,8.588606037270623,0
13,-7.755202027282305,9.320217430367213,0
14,-6.815046248719581,9.289035614376788,0
15,-9.147030565785972,7.939046822872326,0
16,5.652044102317033,10.965247219274557,1
17,-8.794241653000743,10.063337210683166,0
18,5.791235772920936,9.309537866980651,1
19,-7.193770643070457,9.111620127825464,0
20,-7.3421266157455785,10.550494679836298,0
21,-5.948558305456533,9.737443967589924,0
22,8.387550241565904,9.556831022188863,1
23,6.383427691768735,9.32735532994274,1
24,-6.86403204283385,11.02281161385953,0
25,6.178077234763997,9.02805869090131,1
26,-6.9318358539270015,10.028618692560881,0
27,6.993042985394353,7.894565022703569,1
28,6.163897730394832,8.244668177645302,1
29,6.165093328992162,10.71678928143518,1
30,-7.224565977174714,10.07956892624314,0
31,-8.612853439899567,8.838751618747844,0
32,6.549432034607145,10.505730329489134,1
33,-6.699601256819373,10.602762081255102,0
34,-6.36820176649381,10.514249229030174,0
35,-7.313373992849235,8.737617690729234,0
36,7.332529717741804,9.340761769276147,1
37,6.441608994346227,10.078371806313248,1
38,-7.470640209003484,11.16693159377035,0
39,-9.876430542316573,9.83224759153433,0
40,-8.688549201742704,9.479946944033726,0
41,6.360831245023225,10.431106850426465,1
42,7.336838643304232,9.359683596235069,1
43,6.271562702054859,10.122882845765275,1
44,6.460767912818961,8.323630461779395,1
45,-7.570836163887434,10.791523575256907,0
46,-8.860397567392225,9.734567444195097,0
47,7.867473653055541,10.185358902505133,1
48,-6.974357550064624,10.3861783663444,0
49,6.946591188987391,10.816360016269298,1
50,5.987042983927297,10.678585613050528,1
51,4.975526662955003,9.342918402965088,1
52,4.721559266318219,9.432787838325353,1
53,6.635513940949227,8.239700107642825,1
54,-7.165688442601355,9.506214247436118,0
55,-7.970076754906764,6.917527243498725,0
56,4.939911098719141,10.015256735310128,1
57,-7.334098147468587,9.795504840975862,0
